x,y,gas_Saturation,CO2_concentration_in_water
0.005,0.005,0,6.13339386801744e-20
0.015,0.005,0,9.1004610030303e-20
0.025,0.005,0,3.31219794109772e-19
0.035,0.005,0,5.85383079531984e-19
0.045,0.005,0,1.59376273923107e-18
0.055,0.005,0,3.95265823670381e-18
0.065,0.005,0,1.05722219331151e-17
0.075,0.005,0,1.84497613307012e-17
0.085,0.005,0,5.27104145311461e-17
0.095,0.005,0,6.06229830549613e-17
0.105,0.005,0,7.03407277181042e-17
0.115,0.005,0,1.33616208099256e-16
0.125,0.005,0,1.80264459184035e-16
0.135,0.005,0,3.41571664061174e-16
0.145,0.005,0,7.86517312202864e-16
0.155,0.005,0,1.73865183654839e-15
0.165,0.005,0,5.87911823494483e-15
0.175,0.005,0,9.99702966104407e-15
0.185,0.005,0,1.30905401965642e-14
0.195,0.005,0,3.28474276461279e-14
0.205,0.005,0,5.83592224199633e-14
0.215,0.005,0,7.02423972732744e-14
0.225,0.005,0,1.33365186459765e-13
0.235,0.005,0,1.86840383625778e-13
0.245,0.005,0,1.91718060631556e-13
0.255,0.005,0,1.79147855091269e-13
0.265,0.005,0,2.38647554755307e-13
0.275,0.005,0,2.26662293875508e-13
0.285,0.005,0,1.54607146141694e-13
0.295,0.005,0,1.78544107209427e-13
0.305,0.005,0,4.44954804224972e-13
0.315,0.005,0,5.31589783167157e-13
0.325,0.005,0,1.21223254365679e-12
0.335,0.005,0,1.31169475783407e-12
0.345,0.005,0,2.09627517199807e-12
0.355,0.005,0,2.2774643816103e-12
0.365,0.005,0,2.10082493371164e-12
0.375,0.005,0,3.14539912575545e-13
0.385,0.005,0,3.318431436775e-13
0.395,0.005,0,2.21319329940073e-13
0.405,0.005,0,6.22678114901637e-13
0.415,0.005,0,1.76862093023899e-12
0.425,0.005,0,5.50934558099281e-12
0.435,0.005,0,2.17574498565623e-11
0.445,0.005,0,6.32330850786129e-11
0.455,0.005,0,2.20564897670673e-10
0.465,0.005,0,5.32217379604004e-10
0.475,0.005,0,1.92558808280722e-09
0.485,0.005,0,5.04237778490689e-09
0.495,0.005,0,1.84076001466565e-08
0.505,0.005,0,4.7725894175392e-08
0.515,0.005,0,1.49868077402345e-07
0.525,0.005,0,3.37821293750516e-07
0.535,0.005,0,1.04770436049784e-06
0.545,0.005,0,1.93112229686791e-06
0.555,0.005,0,6.51191974996517e-06
0.565,0.005,0,1.41410373174072e-05
0.575,0.005,0,4.44596651967923e-05
0.585,0.005,0,8.04865979722602e-05
0.595,0.005,0,0.000246635364521117
0.605,0.005,0,0.000476379983446585
0.615,0.005,0,0.00109716502033904
0.625,0.005,0,0.00239536673405848
0.635,0.005,0,0.00401595895657585
0.645,0.005,0,0.00818394190969506
0.655,0.005,0,0.014406501940234
0.665,0.005,0,0.0255196571012898
0.675,0.005,0,0.0432395400978737
0.685,0.005,0,0.0716840546009392
0.695,0.005,0,0.107141539757375
0.705,0.005,0,0.147119811718189
0.715,0.005,0,0.192395449018286
0.725,0.005,0,0.239115849554135
0.735,0.005,0,0.291677284167426
0.745,0.005,0,0.343156196564976
0.755,0.005,0,0.399041023202463
0.765,0.005,0,0.445619233067573
0.775,0.005,0,0.4979476552065
0.785,0.005,0,0.535244987967141
0.795,0.005,0,0.560339770918364
0.805,0.005,0,0.593068974861246
0.815,0.005,0,0.614097332970384
0.825,0.005,0,0.629466340441875
0.835,0.005,0,0.626742786771424
0.845,0.005,0,0.636778615171052
0.855,0.005,0,0.583753551180805
0.865,0.005,0,0.55173280990088
0.875,0.005,0,0.557794233452466
0.885,0.005,0,0.542198390886615
0.895,0.005,0,0.518622431664976
0.905,0.005,0,0.505589471032289
0.915,0.005,0,0.493261016295932
0.925,0.005,0,0.489302718950385
0.935,0.005,0,0.51925056682474
0.945,0.005,0,0.543994091785096
0.955,0.005,0,0.52327930683698
0.965,0.005,0,0.520166415706473
0.975,0.005,0,0.497005723509233
0.985,0.005,0,0.481951517407926
0.995,0.005,0,0.433841333897747
1.005,0.005,0,0.390906136208502
1.015,0.005,0,0.35604123943144
1.025,0.005,0,0.327478858483754
1.035,0.005,0,0.268078857867296
1.045,0.005,0,0.225452571092093
1.055,0.005,0,0.18282628431689
1.065,0.005,0,0.138884237158544
1.075,0.005,0,0.103932721728342
1.085,0.005,0,0.0707574467578187
1.095,0.005,0,0.0436164065765178
1.105,0.005,0,0.0269503933736526
1.115,0.005,0,0.0138875497966668
1.125,0.005,0,0.00711730727071732
1.135,0.005,0,0.00293148378814079
1.145,0.005,0,0.00101188137018793
1.155,0.005,0,0.000402987687959085
1.165,0.005,0,0.000116806164606841
1.175,0.005,0,3.0875466534752e-05
1.185,0.005,0,1.02544270843974e-05
1.195,0.005,0,1.47717107761615e-06
1.205,0.005,0,8.62099665617706e-07
1.215,0.005,0,2.44204154524929e-07
1.225,0.005,0,4.07763338578902e-08
1.235,0.005,0,2.22038967308427e-08
1.245,0.005,0,3.63145960379519e-09
1.255,0.005,0,4.48254964588965e-10
1.265,0.005,0,2.21280061720087e-10
1.275,0.005,0,5.22083949471431e-12
1.285,0.005,0,6.99194849787936e-13
1.295,0.005,0,1.4714060724944e-13
1.305,0.005,0,1.51017138373688e-16
1.315,0.005,0,2.63812852126456e-19
1.325,0.005,0,2.61090439656608e-20
1.335,0.005,0,3.05456782976701e-22
1.345,0.005,0,5.41752726961701e-23
1.355,0.005,0,4.26385890090475e-24
1.365,0.005,0,4.35728389281025e-24
1.375,0.005,0,4.36372242794732e-23
1.385,0.005,0,4.98031148462388e-22
1.395,0.005,0,1.04998734993349e-21
1.405,0.005,0,2.55984671479243e-20
1.415,0.005,0,4.28382209271515e-20
1.425,0.005,0,1.99734067797503e-19
1.435,0.005,0,7.36904398512651e-19
1.445,0.005,0,8.43085278020186e-19
1.455,0.005,0,3.42800640257907e-18
1.465,0.005,0,4.49381750640844e-17
1.475,0.005,0,9.998207231831e-17
1.485,0.005,0,1.30794863358071e-15
1.495,0.005,0,1.54763513280952e-15
1.505,0.005,0,3.6804939445356e-15
1.515,0.005,0,5.57157891996067e-15
1.525,0.005,0,5.57870296609289e-15
1.535,0.005,0,4.53912462750803e-15
1.545,0.005,0,4.8533275324215e-15
1.555,0.005,0,9.18074702672855e-15
1.565,0.005,0,6.22958042369606e-14
1.575,0.005,0,6.27555747776077e-14
1.585,0.005,0,7.53602935192363e-14
1.595,0.005,0,7.45776904291762e-14
1.605,0.005,0,5.49792259160965e-14
1.615,0.005,0,5.57257927472777e-14
1.625,0.005,0,1.05399615289931e-13
1.635,0.005,0,5.09834430907108e-14
1.645,0.005,0,5.19602259850051e-14
1.655,0.005,0,6.94371022899515e-14
1.665,0.005,0,6.86159078452117e-14
1.675,0.005,0,2.68967230881204e-14
1.685,0.005,0,2.50347302823799e-14
1.695,0.005,0,1.60002086377652e-14
1.705,0.005,0,4.50394576487291e-15
1.715,0.005,0,4.41726992690811e-15
1.725,0.005,0,2.87036810402326e-15
1.735,0.005,0,2.47130193936101e-15
1.745,0.005,0,2.27074761457292e-15
1.755,0.005,0,2.11641792496997e-15
1.765,0.005,0,2.14489630580528e-15
1.775,0.005,0,2.18775302497302e-15
1.785,0.005,0,3.75552079602845e-15
1.795,0.005,0,7.96652808125949e-15
1.805,0.005,0,8.02743736040017e-15
1.815,0.005,0,3.23783316819992e-14
1.825,0.005,0,3.29552474159193e-14
1.835,0.005,0,2.78178663279993e-13
1.845,0.005,0,3.49406108254484e-13
1.855,0.005,0,6.8806946128201e-13
1.865,0.005,0,2.16402402883155e-12
1.875,0.005,0,2.21597245751074e-12
1.885,0.005,0,1.54414310640393e-11
1.895,0.005,0,1.67090766694819e-11
1.905,0.005,0,1.67721917799673e-11
1.915,0.005,0,8.41740699963244e-12
1.925,0.005,0,8.5331131871749e-12
1.935,0.005,0,8.04995466757557e-12
1.945,0.005,0,3.00039117442482e-12
1.955,0.005,0,2.76104526370415e-12
1.965,0.005,0,4.90376649171445e-12
1.975,0.005,0,4.93433505541052e-12
1.985,0.005,0,1.7645758018683e-12
1.995,0.005,0,7.79205160058275e-13
2.005,0.005,0,2.3898130129677e-13
2.015,0.005,0,1.78726891298728e-13
2.025,0.005,0,1.45093173851423e-13
2.035,0.005,0,1.39363120117549e-13
2.045,0.005,0,2.84123594935401e-14
2.055,0.005,0,1.98569159458123e-14
2.065,0.005,0,3.65105489758873e-15
2.075,0.005,0,2.19962563267496e-15
2.085,0.005,0,1.46045012189276e-15
2.095,0.005,0,4.980419195463e-16
2.105,0.005,0,2.15081645264509e-16
2.115,0.005,0,6.36738029740623e-17
2.125,0.005,0,4.64469782444881e-17
2.135,0.005,0,4.31963793151222e-17
2.145,0.005,0,4.22809098908057e-17
2.155,0.005,0,3.41921629055577e-14
2.165,0.005,0,3.66888529531003e-14
2.175,0.005,0,1.34106224443509e-12
2.185,0.005,0,3.62002906341755e-12
2.195,0.005,0,3.79808323628658e-12
2.205,0.005,0,1.70340090497586e-12
2.215,0.005,0,1.64666276292091e-12
2.225,0.005,0,1.89337448552663e-12
2.235,0.005,0,1.9560525992333e-12
2.245,0.005,0,2.9956916123103e-12
2.255,0.005,0,9.77681801682536e-13
2.265,0.005,0,8.79048725292537e-13
2.275,0.005,0,5.45268792042495e-13
2.285,0.005,0,2.41560176460245e-13
2.295,0.005,0,1.63368160556733e-13
2.305,0.005,0,4.90190831500951e-14
2.315,0.005,0,3.7813833454713e-14
2.325,0.005,0,1.447739855812e-14
2.335,0.005,0,1.17748088427325e-14
2.345,0.005,0,3.54507125155299e-15
2.355,0.005,0,2.65967184777905e-15
2.365,0.005,0,1.07003688967983e-15
2.375,0.005,0,7.73234789290137e-16
2.385,0.005,0,3.27871439160914e-16
2.395,0.005,0,1.66954012439656e-16
2.405,0.005,0,1.31067955625189e-16
2.415,0.005,0,5.12066787723096e-17
2.425,0.005,0,2.22244740593028e-17
2.435,0.005,0,1.47353372508934e-17
2.445,0.005,0,1.03456055363054e-17
2.455,0.005,0,9.01509541543501e-18
2.465,0.005,0,1.0201231099976e-17
2.475,0.005,0,1.18243801681779e-16
2.485,0.005,0,1.30010178395907e-16
2.495,0.005,0,1.6893341090835e-16
2.505,0.005,0,3.23085893540528e-16
2.515,0.005,0,3.36684482864547e-16
2.525,0.005,0,9.61971932687744e-16
2.535,0.005,0,1.03457499739027e-15
2.545,0.005,0,9.20787734675239e-14
2.555,0.005,0,1.82986713449452e-13
2.565,0.005,0,4.38300455325413e-12
2.575,0.005,0,3.56083569940521e-12
2.585,0.005,0,3.09814191078187e-12
2.595,0.005,0,1.66684892126568e-11
2.605,0.005,0,5.79405997976364e-11
2.615,0.005,0,6.39522943911277e-11
2.625,0.005,0,6.54804722841534e-11
2.635,0.005,0,6.61297152054279e-11
2.645,0.005,0,3.67410472717667e-11
2.655,0.005,0,3.02402886907573e-11
2.665,0.005,0,1.3037983914818e-11
2.675,0.005,0,8.56847671774061e-12
2.685,0.005,0,8.14616851592541e-12
2.695,0.005,0,8.19625996487078e-12
2.705,0.005,0,4.49003411974182e-12
2.715,0.005,0,3.01053368377266e-12
2.725,0.005,0,1.48959268427551e-12
2.735,0.005,0,9.20280864560777e-13
2.745,0.005,0,5.47993000765702e-13
2.755,0.005,0,2.63362552094788e-13
2.765,0.005,0,2.33097091783256e-13
2.775,0.005,0,1.01013486097902e-13
2.785,0.005,0,7.78137793621767e-14
2.795,0.005,0,4.56726970384386e-14
2.805,0.005,0,1.6266610127043e-14
2.815,0.005,0,3.42844950550767e-14
2.825,0.005,0,3.09754754493855e-14
2.835,0.005,0,1.1187963431254e-14
2.845,0.005,0,1.04668741320473e-14
2.855,0.005,0,9.47899438148202e-15
0.005,0.015,0,1.02756809980822e-19
0.015,0.015,0,2.72273207336947e-19
0.025,0.015,0,6.22577616366369e-19
0.035,0.015,0,1.19468367574405e-18
0.045,0.015,0,3.15443838581489e-18
0.055,0.015,0,9.79197660389955e-18
0.065,0.015,0,1.78334874586544e-17
0.075,0.015,0,6.7232580552944e-17
0.085,0.015,0,1.20056328200205e-16
0.095,0.015,0,1.2796889672402e-16
0.105,0.015,0,1.87472745590171e-16
0.115,0.015,0,2.51918756171044e-16
0.125,0.015,0,3.12079766239662e-16
0.135,0.015,0,6.91185933473976e-16
0.145,0.015,0,1.77381625543229e-15
0.155,0.015,0,6.28677767208293e-15
0.165,0.015,0,1.10166764014717e-14
0.175,0.015,0,1.85183950976107e-14
0.185,0.015,0,6.23033561270078e-14
0.195,0.015,0,1.27702590670274e-13
0.205,0.015,0,1.51193053474969e-13
0.215,0.015,0,1.43141630975569e-13
0.225,0.015,0,2.86098949366524e-13
0.235,0.015,0,4.50280582407946e-13
0.245,0.015,0,4.44369937916055e-13
0.255,0.015,0,3.99203135896751e-13
0.265,0.015,0,4.95253202750884e-13
0.275,0.015,0,6.04534824460788e-13
0.285,0.015,0,1.55333496059796e-12
0.295,0.015,0,2.13579265597999e-12
0.305,0.015,0,9.82538490550798e-13
0.315,0.015,0,1.67274712857507e-12
0.325,0.015,0,2.70684244277078e-12
0.335,0.015,0,3.27922230165036e-12
0.345,0.015,0,4.99874278465517e-12
0.355,0.015,0,6.20381832089961e-12
0.365,0.015,0,5.00413744371665e-12
0.375,0.015,0,2.05397401677222e-12
0.385,0.015,0,7.85459850637492e-13
0.395,0.015,0,5.80734976511816e-13
0.405,0.015,0,7.05453282609684e-13
0.415,0.015,0,2.38422615179824e-12
0.425,0.015,0,7.81196808484192e-12
0.435,0.015,0,2.11215536741405e-11
0.445,0.015,0,9.14948500842761e-11
0.455,0.015,0,1.99918693767571e-10
0.465,0.015,0,8.02899121654153e-10
0.475,0.015,0,1.4970360270217e-09
0.485,0.015,0,7.35972609565503e-09
0.495,0.015,0,1.92274184629477e-08
0.505,0.015,0,6.49199259406423e-08
0.515,0.015,0,1.40555272463552e-07
0.525,0.015,0,5.40018824126186e-07
0.535,0.015,0,9.88630582194652e-07
0.545,0.015,0,3.5246659636551e-06
0.555,0.015,0,8.15955823390445e-06
0.565,0.015,0,1.65617332664114e-05
0.575,0.015,0,4.89940103391051e-05
0.585,0.015,0,8.18243500103956e-05
0.595,0.015,0,0.000262419908319837
0.605,0.015,0,0.000542700008826985
0.615,0.015,0,0.00131441803476438
0.625,0.015,0,0.00225222494372642
0.635,0.015,0,0.00468703351004295
0.645,0.015,0,0.00798330521487371
0.655,0.015,0,0.0143652142549737
0.665,0.015,0,0.0262431011601149
0.675,0.015,0,0.0438261910896779
0.685,0.015,0,0.0704193411102093
0.695,0.015,0,0.10774866172936
0.705,0.015,0,0.149529488380808
0.715,0.015,0,0.197695516292792
0.725,0.015,0,0.245401121304712
0.735,0.015,0,0.303412473355407
0.745,0.015,0,0.358971115749196
0.755,0.015,0,0.420627795247041
0.765,0.015,0,0.482695328977831
0.775,0.015,0,0.551864254096036
0.785,0.015,0,0.590683886865232
0.795,0.015,0,0.623749026325312
0.805,0.015,0,0.664800427851417
0.815,0.015,0,0.705118942160523
0.825,0.015,0,0.735354776240992
0.835,0.015,0,0.760798518276906
0.845,0.015,0,0.788603119637679
0.855,0.015,0,0.796224225137025
0.865,0.015,0,0.776494020350478
0.875,0.015,0,0.783234855405938
0.885,0.015,0,0.786984789247012
0.895,0.015,0,0.764453239784438
0.905,0.015,0,0.746598422605972
0.915,0.015,0,0.723344030592904
0.925,0.015,0,0.694110153682658
0.935,0.015,0,0.713389238229118
0.945,0.015,0,0.722177044114203
0.955,0.015,0,0.694179654483007
0.965,0.015,0,0.658648378228245
0.975,0.015,0,0.623097059729738
0.985,0.015,0,0.583185890509423
0.995,0.015,0,0.541025633400478
1.005,0.015,0,0.477288751501878
1.015,0.015,0,0.420714715038395
1.025,0.015,0,0.371771374301184
1.035,0.015,0,0.310093660531025
1.045,0.015,0,0.243125602193749
1.055,0.015,0,0.19695907861799
1.065,0.015,0,0.147679332023443
1.075,0.015,0,0.108650225970762
1.085,0.015,0,0.0762283356324203
1.095,0.015,0,0.0459328308712767
1.105,0.015,0,0.0275668237059981
1.115,0.015,0,0.014499521179481
1.125,0.015,0,0.00636389737009177
1.135,0.015,0,0.00304045826435907
1.145,0.015,0,0.00115316131374816
1.155,0.015,0,0.000364270563556773
1.165,0.015,0,0.000148569557384277
1.175,0.015,0,3.3795648470136e-05
1.185,0.015,0,1.39436338767878e-05
1.195,0.015,0,4.55386699256751e-06
1.205,0.015,0,8.13048282906779e-07
1.215,0.015,0,1.89075478804254e-07
1.225,0.015,0,3.6779765199461e-08
1.235,0.015,0,8.7112971661008e-09
1.245,0.015,0,1.29076255710247e-09
1.255,0.015,0,6.61133639845891e-10
1.265,0.015,0,7.11114312349202e-11
1.275,0.015,0,9.86574363200767e-12
1.285,0.015,0,4.50953528027357e-12
1.295,0.015,0,1.72723390523492e-15
1.305,0.015,0,7.34827232651023e-16
1.315,0.015,0,1.19771099512998e-18
1.325,0.015,0,4.53671559608752e-19
1.335,0.015,0,3.55078164956844e-22
1.345,0.015,0,5.7905849211671e-23
1.355,0.015,0,4.77351995071573e-24
1.365,0.015,0,1.28453304670662e-23
1.375,0.015,0,4.23605492280102e-22
1.385,0.015,0,9.03303105617112e-22
1.395,0.015,0,2.12038872054452e-20
1.405,0.015,0,5.95893209932205e-20
1.415,0.015,0,9.78763276749228e-20
1.425,0.015,0,7.03596969895911e-19
1.435,0.015,0,2.66083157801627e-18
1.445,0.015,0,3.04496609814564e-17
1.455,0.015,0,4.03338500168647e-17
1.465,0.015,0,1.25031711805414e-16
1.475,0.015,0,1.20280149833986e-15
1.485,0.015,0,3.00284439534348e-15
1.495,0.015,0,5.83001910170314e-15
1.505,0.015,0,1.09144509522106e-14
1.515,0.015,0,1.5998882802718e-14
1.525,0.015,0,1.48834048178481e-14
1.535,0.015,0,1.33358905220094e-14
1.545,0.015,0,1.2636654815208e-14
1.555,0.015,0,1.38460911039548e-13
1.565,0.015,0,2.15529614939115e-13
1.575,0.015,0,1.52318899803622e-12
1.585,0.015,0,8.02460238306782e-13
1.595,0.015,0,3.54911180223252e-13
1.605,0.015,0,1.70458816979526e-13
1.615,0.015,0,2.26804528177189e-13
1.625,0.015,0,3.31280840656316e-13
1.635,0.015,0,1.97785906758513e-13
1.645,0.015,0,4.78452682478744e-13
1.655,0.015,0,1.24656239515672e-12
1.665,0.015,0,1.76801451846891e-12
1.675,0.015,0,5.42735818620663e-13
1.685,0.015,0,6.26096158373813e-14
1.695,0.015,0,3.707242872799e-14
1.705,0.015,0,2.24318694048954e-14
1.715,0.015,0,1.26400480212164e-14
1.725,0.015,0,9.83190369369625e-15
1.735,0.015,0,7.28795561527268e-15
1.745,0.015,0,6.78594932946022e-15
1.755,0.015,0,8.13419556181345e-15
1.765,0.015,0,1.64354888576204e-14
1.775,0.015,0,2.4420535492776e-14
1.785,0.015,0,1.79936229366529e-13
1.795,0.015,0,3.19102528717242e-13
1.805,0.015,0,8.06747127642109e-13
1.815,0.015,0,3.54865589561186e-13
1.825,0.015,0,2.72998385614741e-13
1.835,0.015,0,6.87550301730441e-13
1.845,0.015,0,1.02515353777878e-12
1.855,0.015,0,3.07355015813969e-12
1.865,0.015,0,5.39689273127218e-12
1.875,0.015,0,1.5799980844014e-11
1.885,0.015,0,3.47179417618028e-11
1.895,0.015,0,4.58627935348175e-11
1.905,0.015,0,2.89970422197696e-11
